90.0,6.789126059097256e-19
94.28571428571429,1.3934086402244315e-17
98.57142857142857,2.5053689007651206e-16
102.85714285714286,3.946330206612701e-15
107.14285714285714,5.445574673718305e-14
111.42857142857143,6.582980525647872e-13
115.71428571428572,6.971560159554363e-12
120.0,6.467939440110205e-11
124.28571428571428,5.256909093906055e-10
128.57142857142856,3.743032047450278e-09
132.85714285714286,2.334775785899017e-08
137.14285714285714,1.2758375268440666e-07
141.42857142857144,6.107649696320879e-07
145.71428571428572,2.561423706783571e-06
150.0,9.410599388729938e-06
154.28571428571428,3.0288774601980894e-05
158.57142857142856,8.540330495434232e-05
162.85714285714286,0.00021095810130195982
167.14285714285714,0.0004565057951251815
171.42857142857144,0.0008654160366114657
175.71428571428572,0.001437249408935814
180.0,0.002091066744799971
184.28571428571428,0.002665214751653511
188.57142857142856,0.002975946215813552
192.85714285714286,0.002911028812897307
197.14285714285714,0.0024945745461302693
201.42857142857144,0.0018727293878224212
205.71428571428572,0.0012316352816871034
210.0,0.0007096068078523736
214.28571428571428,0.00035816404152892733
218.57142857142856,0.00015837066746321655
222.85714285714286,6.134738690830545e-05
227.14285714285714,2.0818332797048758e-05
231.42857142857142,6.18905555941538e-06
