97.65807555357739, 14.465397475067718
101.99559085345498, 14.984737995042352
106.3331061533326, 15.514065832708809
110.6706214532102, 15.990733268000227
115.0081367530878, 16.05882861589899
119.34565205296539, 16.03159047673948
123.78174724602204, 17.706087507926426
126.83772393457215, 19.997463538363974
128.8093217981529, 23.20339251743816
130.9780794480917, 27.008560558021543
134.2903638589073, 30.603994927076712
137.2590269277846, 30.625396322130612
139.85026983420497, 27.877457197209864
142.610506843218, 24.57831325301204
146.55370257037944, 21.111503429987877
150.89121787025704, 20.444169020579906
155.22873317013463, 21.833314117714863
159.56624847001225, 23.957888972156553
163.11512462445756, 26.623335447051346
166.07252141982863, 29.892398541534547
169.2270780015578, 33.41292802790106
172.38163458328697, 36.8211001902346
175.33903137865806, 39.57117945466074
178.88790753310337, 41.82999942353145
183.22542283298097, 42.30277569608576
187.56293813285856, 40.53229665071768
190.58605485701568, 37.86739061509192
192.59051268498942, 34.62638712745719
195.44932958718147, 30.456265852885195
196.98717592077443, 27.183837983513
199.12964559919882, 23.607324032973978
200.18116445977523, 19.41106531388712
203.73004061422054, 16.276733729175064
208.06755591409814, 15.187208162794704
212.40507121397573, 14.914826771199614
216.74258651385333, 15.091874675736435
221.08010181373095, 14.587969101285509
225.41761711360854, 14.724159797083047
229.75513241348614, 14.465397475067718
234.09264771336373, 14.370063988009434
238.43016301324135, 14.356444918429673
242.76767831311895, 13.94787283103706
246.90803382663847, 14.094958782498395
