0.60337;-0.47454
0.60052;-0.56634
0.59848;-0.63945
0.59633;-0.67995
0.59419;-0.71636
0.59301;-0.73629
0.59078;-0.76212
0.58892;-0.79377
0.58669;-0.827
0.58503;-0.8476
0.58247;-0.88365
0.58068;-0.89382
0.57895;-0.91162
0.57717;-0.93667
0.57515;-0.96562
0.57277;-0.99015
0.57075;-0.99656
0.56958;-1.00902
0.56732;-1.0493
0.56517;-1.04249
0.56305;-1.06764
0.56066;-1.08382
0.5592;-1.10221
0.55654;-1.12507
0.55535;-1.1344
0.55272;-1.14347
0.55088;-1.17717
0.54864;-1.18573
0.5469;-1.19988
0.54498;-1.20725
0.54345;-1.22427
5.41E-01;-1.2263
0.53828;-1.26295
0.53668;-1.26959
0.53444;-1.26355
0.53271;-1.29301
0.5307;-1.31387
0.52926;-1.32997
0.527;-1.33423
0.52516;-1.34537
0.52293;-1.37154
0.52124;-1.36026
0.51965;-1.38872
0.51695;-1.37986
0.51532;-1.39089
0.51307;-1.42068
0.51085;-1.42572
0.50939;-1.44568
0.50664;-1.46812
0.50547;-1.47498
0.50366;-1.47955
0.50109;-1.50582
0.49899;-1.55129
0.49661;-1.53833
0.49492;-1.56032
0.49235;-1.57979
0.49142;-1.57852
0.4891;-1.5987
0.48718;-1.62549
0.48486;-1.64391
0.48321;-1.66152
0.48132;-1.68869
0.4792;-1.70937
0.47747;-1.71507
0.4751;-1.73983
0.47301;-1.76521
0.47054;-1.7818
0.46896;-1.78147
0.467;-1.81659
0.46439;-1.83613
0.46318;-1.86317
0.46145;-1.88238
0.45905;-1.8895
0.457;-1.92417
0.45415;-1.94746
0.45377;-1.94452
0.45044;-1.96876
0.44917;-1.98625
0.44647;-2.02752
0.44495;-2.00872
0.44266;-2.04319
0.44093;-2.0477
0.43892;-2.06243
0.43682;-2.07941
0.43555;-2.09484
0.43271;-2.0924
0.43105;-2.12814
0.42926;-2.14479
0.4272;-2.14641
0.42526;-2.12656
0.42266;-2.16952
0.42121;-2.13591
0.41919;-2.14934
0.41646;-2.15985
0.41492;-2.18501
0.41338;-2.17924
0.41112;-2.19957
0.40952;-2.19234
0.40699;-2.18444
0.40479;-2.17092
0.40355;-2.17719
0.40146;-2.16834
0.39912;-2.16567
0.3974;-2.17348
0.39529;-2.17812
0.39251;-2.15749
0.39171;-2.16942
0.38955;-2.14913
0.38735;-2.15045
